customer_id,recency,frequency,avg_order_value
15258.0,168,2,311.58
15260.0,99,7,258.68
15261.0,134,1,254.82
15262.0,323,1,178.95
15263.0,106,1,156.51
15264.0,63,1,393.74
15265.0,150,2,753.06
15266.0,337,1,119.3
15267.0,21,5,343.47
15269.0,23,1,408.8
15270.0,15,7,339.93
15271.0,6,15,167.14
15272.0,56,2,360.97
15274.0,3,2,358.28
15275.0,37,1,615.14
15276.0,65,1,135.31
15277.0,46,1,255.9
15279.0,354,1,290.51
15280.0,171,1,113.12
15281.0,58,9,259.13
15286.0,49,1,240.55
15287.0,21,2,243.34
15288.0,42,5,461.3
15289.0,28,3,313.26
15290.0,4,18,441.29
15291.0,25,15,311.22
15292.0,200,1,180.94
15296.0,50,6,612.14
15297.0,9,3,213.98
15298.0,1,12,399.99
15299.0,66,7,643.86
15300.0,63,1,496.44
15301.0,50,12,422.53
15303.0,289,1,574.02
15304.0,60,8,86.8
15306.0,63,3,391.45
15307.0,95,1,205.3
15308.0,273,1,310.47
15311.0,0,91,667.78
15312.0,74,4,231.21
15313.0,109,1,52.0
15314.0,198,1,327.97
15315.0,63,2,285.25
15316.0,326,1,165.0
15318.0,3,1,312.62
15319.0,283,1,204.5
15320.0,43,1,267.13
15321.0,70,3,916.1
15322.0,85,1,679.68
15325.0,103,1,162.29
15326.0,333,1,311.71
15327.0,52,1,208.75
15329.0,38,3,349.9
15330.0,31,2,357.48
15332.0,365,4,415.26
15333.0,207,1,1028.56
15334.0,156,3,117.22
15335.0,53,1,173.97
15339.0,65,2,287.04
15341.0,80,1,2020.52
15342.0,129,1,406.09
15343.0,86,1,364.5
15344.0,0,3,187.98
15345.0,45,1,393.54
15346.0,332,1,252.42
15347.0,365,1,201.6
15348.0,71,1,158.04
15349.0,157,2,236.9
15350.0,372,1,115.65
15351.0,11,7,280.02
15353.0,254,2,388.51
15355.0,28,2,138.52
15356.0,30,10,276.65
15358.0,4,22,379.42
15360.0,39,1,427.93
15361.0,361,1,418.92
15363.0,372,1,326.0
15364.0,95,2,456.6
15365.0,25,7,330.62
15366.0,74,2,301.26
15367.0,56,4,469.4
15368.0,20,1,446.94
15370.0,40,7,340.86
15372.0,136,1,2007.4
15373.0,7,12,201.33
15374.0,128,1,168.0
15376.0,39,3,411.12
15379.0,168,7,529.04
15380.0,8,5,338.05
15381.0,213,2,298.42
15382.0,14,6,992.62
15384.0,169,2,321.2
15385.0,39,1,316.88
15386.0,185,1,394.14
15388.0,269,1,140.54
15389.0,171,1,500.0
15392.0,4,4,383.88
15393.0,15,2,115.93
15394.0,9,4,545.88
15395.0,325,1,107.45
15396.0,112,1,288.18
15397.0,289,1,94.0
15398.0,15,2,672.76
15399.0,0,3,271.92
15400.0,91,5,143.24
15402.0,148,2,313.38
15405.0,188,1,349.1
15406.0,30,2,255.36
15407.0,33,4,264.11
15408.0,263,1,267.18
15410.0,83,8,431.36
15411.0,25,4,339.72
15412.0,170,1,190.53
15414.0,9,3,258.3
15415.0,312,1,572.81
15416.0,64,4,996.08
15417.0,84,1,508.8
15419.0,24,1,135.86
15421.0,58,4,237.59
15422.0,322,2,48.85
15423.0,37,1,43.5
15424.0,253,2,191.67
15426.0,18,5,289.48
15427.0,32,3,494.38
15428.0,14,1,93.78
15429.0,26,2,198.68
15432.0,22,1,171.19
15433.0,213,2,266.65
15434.0,7,5,208.3
15435.0,21,1,149.29
15436.0,11,3,374.18
15437.0,261,1,200.16
15438.0,130,1,156.58
15440.0,54,3,127.89
15442.0,248,1,594.0
15443.0,1,7,462.42
15444.0,8,2,709.13
15445.0,263,1,113.5
15447.0,330,1,155.17
15448.0,312,1,494.64
15449.0,25,3,324.84
15450.0,29,1,429.84
15452.0,29,3,179.58
15453.0,1,7,198.34
15454.0,361,1,179.1
15456.0,282,3,149.07
15457.0,261,1,237.07
15458.0,24,1,161.64
15460.0,353,1,216.76
15462.0,93,3,78.2
15463.0,28,1,126.14
15464.0,337,1,1048.85
15465.0,19,18,408.59
15466.0,84,1,334.53
15467.0,8,3,174.96
15468.0,50,2,233.76
15469.0,49,2,269.27
15471.0,1,1,469.48
15472.0,112,1,371.56
15473.0,13,7,253.03
15475.0,76,1,454.11
15478.0,39,2,720.71
15480.0,115,1,905.5
15482.0,15,12,921.25
15483.0,160,4,58.45
15484.0,0,4,898.58
15485.0,29,3,858.33
15488.0,92,1,91.32
15489.0,22,3,378.09
15491.0,94,6,516.68
15492.0,27,2,329.73
15493.0,32,5,400.36
15494.0,20,2,649.62
15497.0,17,2,631.1
15498.0,2,27,493.2
15500.0,7,4,282.89
15502.0,15,12,865.41
15503.0,362,1,147.09
15504.0,80,1,52.83
15505.0,52,5,722.19
15506.0,22,3,326.42
15507.0,171,1,492.36
15508.0,188,6,166.71
15510.0,330,1,250.0
15511.0,11,5,181.85
15512.0,155,2,60.5
15513.0,32,19,776.75
15514.0,11,11,376.31
15516.0,44,3,20.81
15517.0,232,1,267.03
15518.0,63,8,242.81
15520.0,1,1,343.5
15521.0,39,8,375.02
15522.0,32,2,199.42
15523.0,83,1,412.01
15524.0,24,1,440.0
15525.0,1,3,275.31
15526.0,32,2,74.22
15527.0,18,8,303.72
15528.0,253,1,229.33
15529.0,22,11,363.2
15530.0,21,4,375.59
15531.0,7,2,1003.72
15532.0,24,4,395.23
15533.0,18,3,269.19
15535.0,172,4,134.1
15537.0,162,1,110.92
15539.0,6,1,538.46
15540.0,10,1,213.3
15541.0,113,1,85.13
15543.0,287,1,127.86
15544.0,8,9,394.08
15545.0,53,2,146.36
15547.0,6,14,353.92
15549.0,76,3,564.42
15550.0,3,4,143.91
15551.0,36,1,436.06
15552.0,216,1,90.12
15553.0,59,1,437.23
15554.0,277,1,217.2
15555.0,11,16,300.32
15556.0,23,1,279.77
15557.0,28,1,473.65
15561.0,11,4,200.15
15562.0,351,1,134.55
15563.0,21,4,350.11
15565.0,49,2,86.58
15567.0,18,1,186.01
15568.0,2,3,252.76
15569.0,103,5,275.14
15570.0,6,12,347.13
15571.0,11,4,162.61
15572.0,4,7,364.69
15573.0,31,2,303.73
15574.0,177,4,175.56
15576.0,37,1,940.67
15577.0,150,3,86.29
15578.0,161,1,127.1
15579.0,68,2,174.3
15581.0,120,13,283.07
15582.0,24,3,227.64
15584.0,23,4,181.28
15585.0,176,1,455.3
15587.0,49,4,228.42
15589.0,255,3,159.51
15592.0,46,1,388.58
15593.0,70,1,199.8
15594.0,15,5,354.36
15596.0,100,5,281.32
15597.0,34,1,324.57
15598.0,52,1,240.68
15599.0,26,2,380.87
15601.0,10,14,484.04
15602.0,7,9,144.21
15603.0,78,1,48.48
15604.0,51,1,216.39
15605.0,35,5,239.65
15606.0,60,9,324.46
15607.0,336,1,104.76
15608.0,27,4,273.42
15609.0,183,1,298.48
15610.0,51,1,112.46
15611.0,9,13,122.42
15612.0,35,2,97.58
15615.0,9,23,452.16
15618.0,32,4,194.21
15619.0,10,1,336.4
15620.0,56,3,517.73
15621.0,3,4,323.26
15622.0,42,9,412.17
15623.0,140,1,301.03
15624.0,116,4,147.03
15625.0,103,4,383.56
15626.0,74,2,337.9
15628.0,4,9,318.92
15630.0,44,2,593.17
15632.0,15,8,410.66
15634.0,16,1,243.55
15636.0,89,2,362.38
15637.0,52,1,223.36
15639.0,133,1,425.32
15640.0,3,15,834.38
15641.0,104,4,471.8
15643.0,191,3,221.33
15644.0,165,4,203.25
15645.0,18,1,612.01
15646.0,157,3,149.21
15648.0,203,2,328.68
15649.0,335,2,408.0
15651.0,36,3,215.43
15652.0,90,1,337.74
15653.0,92,2,438.72
15654.0,8,2,461.26
15655.0,242,1,560.67
15656.0,44,4,187.12
15657.0,22,1,30.0
15658.0,189,5,204.82
15659.0,43,1,306.45
15660.0,24,9,177.87
15661.0,316,2,154.9
15663.0,105,1,138.14
15664.0,50,1,386.43
15665.0,167,2,1121.01
15667.0,39,1,301.32
15668.0,217,1,76.32
15669.0,39,4,171.08
15670.0,296,1,173.05
15671.0,18,7,379.59
15673.0,87,4,720.26
15674.0,72,5,489.32
15675.0,80,3,107.9
15676.0,18,3,1145.25
15677.0,48,1,657.23
15678.0,52,1,352.7
15679.0,23,4,195.32
15680.0,8,3,444.56
15681.0,24,5,285.23
15683.0,116,1,193.75
15687.0,8,9,332.57
15689.0,119,2,127.05
15690.0,3,2,119.88
15691.0,251,1,136.8
15692.0,27,1,191.04
15694.0,0,14,462.81
15695.0,266,2,204.99
15696.0,32,8,342.06
15699.0,17,1,309.65
15700.0,171,2,348.34
15701.0,1,4,385.54
15703.0,264,1,211.5
15704.0,139,4,573.4
15705.0,200,1,143.1
15706.0,63,4,265.14
15707.0,34,4,236.4
15708.0,40,7,480.61
15709.0,283,1,133.25
15712.0,8,5,214.47
15713.0,142,2,178.35
15714.0,11,2,165.44
15716.0,145,4,279.7
15717.0,233,1,150.3
15719.0,32,13,388.12
15720.0,23,1,598.73
15721.0,11,1,507.08
15722.0,35,5,444.51
15723.0,364,1,203.1
15724.0,200,2,109.12
15725.0,14,1,415.25
15727.0,16,7,739.85
15729.0,212,1,85.0
15730.0,65,3,373.63
15732.0,211,2,147.06
15733.0,282,1,162.3
15734.0,114,2,669.72
15737.0,14,8,150.64
15738.0,18,16,300.78
15739.0,65,1,449.12
15740.0,48,1,154.88
15743.0,15,4,196.12
15744.0,77,1,34.8
15745.0,18,4,273.65
15746.0,133,1,196.88
15747.0,12,3,324.68
15748.0,39,1,149.31
15749.0,234,3,14844.77
15750.0,2,8,308.18
15752.0,39,7,376.77
15753.0,304,1,79.2
15754.0,50,3,152.86
15755.0,9,6,394.04
15756.0,60,4,133.24
15757.0,65,2,357.21
15758.0,24,1,205.25
15759.0,217,3,84.35
15762.0,64,2,291.88
15763.0,31,2,543.46
15764.0,87,6,546.66
15766.0,63,1,315.06
15768.0,115,3,207.28
15769.0,6,26,2163.57
15773.0,5,1,635.68
15774.0,68,1,270.8
15775.0,244,1,104.9
15776.0,132,1,241.62
15777.0,240,4,261.78
15780.0,183,3,158.43
15781.0,24,3,115.15
15782.0,9,3,871.58
15783.0,10,1,246.3
15785.0,32,5,465.79
15786.0,45,3,1644.07
15787.0,25,3,316.02
15789.0,357,1,351.3
15790.0,9,1,220.85
15791.0,43,2,806.34
15793.0,14,3,321.87
15795.0,149,1,610.01
15796.0,0,8,338.94
15797.0,112,4,551.85
15799.0,75,3,294.71
15800.0,106,2,349.54
15801.0,45,3,354.65
15802.0,142,1,451.42
15803.0,50,1,415.82
15804.0,0,13,323.57
15805.0,22,17,325.2
15806.0,45,3,261.53
15807.0,49,3,301.3
15808.0,305,4,933.74
15809.0,35,5,103.15
15810.0,78,4,348.0
15811.0,21,6,369.77
15812.0,106,5,360.23
15813.0,207,2,651.95
15814.0,16,4,486.33
15815.0,63,5,420.12
15819.0,48,4,476.36
15820.0,319,1,206.98
15821.0,43,2,285.48
15822.0,2,2,442.74
15823.0,371,1,15.0
15825.0,171,1,532.94
15826.0,55,3,551.44
15827.0,72,14,131.15
15829.0,98,2,318.07
15830.0,37,1,576.0
15831.0,57,3,267.25
15832.0,253,1,836.79
15834.0,69,4,558.44
15835.0,43,4,238.52
15836.0,49,1,137.37
15837.0,64,1,391.98
15838.0,10,19,1770.69
15839.0,32,3,349.5
15840.0,58,2,177.78
15841.0,72,4,306.02
15843.0,303,1,118.95
15844.0,45,1,130.74
15845.0,17,8,463.97
15847.0,37,2,194.64
15850.0,18,2,119.42
15852.0,186,2,80.36
15853.0,51,1,110.8
15854.0,3,12,247.89
15855.0,136,5,142.45
15856.0,3,27,606.95
15857.0,18,1,297.0
15858.0,15,5,287.77
15860.0,40,8,122.15
15861.0,11,8,395.67
15862.0,7,4,208.22
15863.0,25,2,34.42
15864.0,21,6,322.72
15865.0,40,3,298.38
15866.0,100,1,230.53
15867.0,4,15,254.18
15869.0,276,2,74.82
15870.0,32,1,354.09
15872.0,14,2,180.46
15874.0,63,7,629.41
15877.0,1,2,246.64
15880.0,368,1,343.28
15881.0,311,5,100.28
15882.0,198,4,129.09
15883.0,1,2,198.24
15885.0,92,3,126.45
15886.0,59,1,181.09
15888.0,80,1,168.31
15889.0,156,2,223.44
15891.0,226,1,524.52
15894.0,252,2,131.78
15895.0,149,1,179.17
15897.0,193,2,111.02
15898.0,0,5,277.78
15899.0,368,1,56.25
15900.0,23,1,351.11
15901.0,16,3,121.29
15903.0,9,7,732.39
15904.0,7,1,164.68
15906.0,19,7,223.96
15907.0,3,3,322.48
15909.0,173,1,191.94
15910.0,0,8,154.02
15912.0,177,2,132.31
15916.0,15,8,191.01
15917.0,247,1,123.1
15918.0,190,2,167.12
15919.0,19,2,319.94
15920.0,153,4,41.88
15921.0,172,1,336.03
15922.0,372,1,369.5
15923.0,372,1,127.08
15925.0,193,1,207.15
15930.0,66,1,426.63
15932.0,3,8,311.98
15933.0,20,3,369.15
15935.0,238,2,208.43
15937.0,63,1,145.35
15938.0,111,5,80.92
15939.0,89,15,407.67
15940.0,310,1,35.8
15942.0,133,1,337.44
15944.0,276,1,325.1
15945.0,364,1,181.0
15947.0,82,1,1708.24
15948.0,7,2,477.62
15949.0,16,2,182.36
15950.0,31,4,441.38
15951.0,8,2,354.11
15952.0,33,4,201.64
15953.0,14,8,207.42
15955.0,23,14,315.45
15957.0,31,1,428.89
15958.0,73,1,104.35
15963.0,19,2,235.38
15965.0,16,4,211.41
15967.0,22,2,209.42
15969.0,2,3,222.03
15970.0,303,1,314.1
15971.0,17,12,349.99
15973.0,366,1,307.82
15974.0,38,7,491.74
15975.0,83,1,371.01
15976.0,164,2,215.47
15977.0,16,2,527.36
15978.0,76,1,1098.78
15980.0,88,3,799.62
15981.0,24,8,426.06
15983.0,21,4,368.76
15984.0,2,10,283.77
15985.0,122,2,571.21
15986.0,29,1,168.12
15987.0,11,7,207.33
15988.0,18,1,158.03
15990.0,43,2,396.06
15992.0,3,1,41.99
15993.0,8,7,399.65
15994.0,54,1,427.07
15996.0,87,6,176.78
15998.0,36,5,617.99
16000.0,2,3,4131.23
16003.0,29,5,547.07
16005.0,11,4,153.85
16006.0,210,1,101.4
16007.0,47,4,425.48
16008.0,23,3,159.59
16009.0,21,4,248.18
16010.0,245,3,135.83
16011.0,7,16,210.17
16012.0,34,3,471.76
16013.0,3,47,790.01
16014.0,37,3,220.79
16015.0,3,3,235.13
16016.0,2,8,188.6
16017.0,46,1,211.88
16018.0,38,2,204.45
16019.0,46,9,420.69
16020.0,16,3,283.67
16022.0,259,1,628.28
16023.0,45,3,239.94
16024.0,11,1,251.24
16025.0,29,1,439.66
16026.0,42,1,236.09
16027.0,91,6,155.77
16029.0,38,63,1286.11
16030.0,309,1,331.24
16031.0,91,2,274.47
16033.0,5,20,440.82
16034.0,195,3,145.9
16036.0,86,2,379.46
16037.0,269,3,285.01
16038.0,7,3,157.26
16040.0,64,3,437.85
16041.0,30,3,1055.47
16042.0,21,5,239.45
16043.0,37,4,193.5
16045.0,119,4,335.18
16048.0,372,2,128.22
16049.0,39,3,370.6
16050.0,173,1,137.9
16052.0,53,1,362.06
16053.0,32,2,755.98
16054.0,144,1,783.9
16055.0,220,1,134.8
16056.0,44,1,664.85
16057.0,15,7,323.3
16059.0,65,6,243.31
16062.0,9,4,288.4
16063.0,259,1,335.32
16065.0,364,1,372.09
16066.0,16,5,304.37
16070.0,21,2,426.08
16071.0,44,1,326.24
16072.0,287,1,584.32
16073.0,296,1,122.4
16076.0,2,10,223.47
16078.0,283,1,79.2
16079.0,16,3,450.67
16080.0,81,2,108.58
16081.0,55,5,561.38
16083.0,100,2,658.81
16084.0,298,1,436.18
16085.0,22,5,196.3
16086.0,58,5,224.28
16091.0,154,2,157.53
16092.0,114,3,272.62
16093.0,106,1,17.0
16094.0,11,4,269.56
16096.0,263,1,320.62
16097.0,239,1,185.05
16098.0,87,7,286.52
16099.0,49,3,243.97
16101.0,70,1,1290.7
16102.0,41,3,614.05
16103.0,6,6,238.27
16104.0,61,1,302.36
16105.0,248,1,336.96
16106.0,65,1,108.38
16107.0,17,7,457.74
16108.0,84,1,842.5
16109.0,218,2,305.94
16110.0,44,3,445.83
16112.0,142,4,48.94
16113.0,182,1,161.38
16114.0,170,1,135.75
16115.0,9,8,208.5
16116.0,211,1,612.78
16117.0,189,1,232.21
16119.0,7,2,211.68
16120.0,58,4,327.29
16121.0,56,2,433.56
16122.0,72,4,171.1
16123.0,51,1,307.78
16124.0,316,1,249.0
16125.0,366,1,289.35
16126.0,28,4,1571.94
16127.0,38,1,656.25
16128.0,17,5,376.04
16131.0,51,6,584.42
16133.0,3,33,442.09
16134.0,21,2,309.04
16135.0,262,1,517.55
16136.0,59,3,236.46
16139.0,18,3,211.8
16140.0,65,2,362.59
16141.0,87,1,620.4
16142.0,249,1,535.34
16143.0,2,6,404.16
16144.0,246,1,175.2
16145.0,8,11,345.41
16146.0,156,3,244.71
16147.0,133,1,375.0
16148.0,295,1,76.32
16149.0,4,2,140.26
16150.0,42,5,410.6
16152.0,268,1,1829.04
16153.0,49,5,364.85
16156.0,8,9,346.89
16157.0,15,3,218.9
16159.0,281,1,348.2
16160.0,64,2,512.72
16161.0,1,19,293.45
16162.0,251,1,37.4
16163.0,231,2,428.3
16164.0,16,3,274.16
16168.0,10,27,140.28
16169.0,7,4,455.74
16170.0,50,6,314.18
16171.0,58,1,73.2
16172.0,94,5,228.04
16173.0,15,6,236.39
16174.0,125,3,336.52
16175.0,93,4,259.4
16177.0,49,1,331.95
16178.0,137,1,197.9
16179.0,60,1,215.83
16180.0,99,8,1281.77
16181.0,72,1,305.54
16182.0,71,4,1654.41
16183.0,66,1,338.71
16184.0,63,6,193.13
16185.0,16,2,264.7
16186.0,22,12,333.91
16187.0,31,15,460.76
16188.0,44,4,245.46
16189.0,15,2,107.74
16190.0,39,1,215.08
16191.0,2,13,398.5
16193.0,236,1,314.45
16198.0,74,1,400.68
16200.0,3,2,540.31
16201.0,2,4,465.87
16202.0,360,1,365.27
16203.0,58,4,148.22
16204.0,22,1,405.71
16205.0,30,4,190.34
16206.0,54,4,134.27
16207.0,24,1,394.38
16208.0,44,2,332.13
16209.0,88,5,452.52
16210.0,1,18,1171.46
16211.0,88,1,547.02
16212.0,18,2,345.17
16213.0,78,1,159.0
16214.0,170,3,354.25
16215.0,80,1,242.35
16216.0,266,1,914.93
16217.0,234,2,152.12
16218.0,29,7,440.67
16221.0,36,3,288.29
16222.0,317,1,846.72
16224.0,56,4,323.82
16225.0,44,5,219.26
16226.0,202,3,85.04
16227.0,224,1,314.22
16229.0,86,2,505.3
16230.0,189,2,271.02
16232.0,43,4,247.72
16233.0,70,3,178.89
16235.0,40,5,173.46
16236.0,77,1,432.2
16239.0,56,2,207.1
16240.0,23,2,1859.4
16241.0,9,13,200.61
16242.0,7,7,514.74
16243.0,33,2,204.55
16244.0,211,2,761.38
16245.0,23,3,471.22
16247.0,169,1,114.56
16248.0,61,1,152.94
16249.0,52,5,360.01
16250.0,260,2,194.72
16253.0,66,2,1841.93
16255.0,16,8,327.49
16256.0,266,1,752.43
16257.0,176,1,46.95
16258.0,44,5,1040.7
16260.0,50,1,1035.45
16261.0,16,4,186.71
16265.0,8,9,605.22
16266.0,73,7,123.13
16268.0,70,2,333.82
16270.0,352,1,1141.24
16271.0,2,5,285.85
16272.0,116,1,411.7
16274.0,372,1,357.95
16275.0,196,1,559.87
16276.0,176,1,810.6
16278.0,99,1,566.38
16279.0,20,3,503.19
16281.0,71,1,2062.06
16282.0,339,1,168.3
16283.0,5,5,314.16
16284.0,30,2,411.98
16287.0,169,1,142.5
16292.0,121,1,302.25
16293.0,21,10,224.9
16295.0,9,4,332.14
16297.0,268,1,301.9
16298.0,22,3,199.4
16302.0,126,1,233.22
16303.0,25,3,1786.88
16305.0,138,1,361.22
16306.0,213,6,105.38
16308.0,37,4,640.0
16309.0,105,2,353.28
16311.0,17,2,308.13
16313.0,2,2,137.07
16315.0,330,1,226.37
16316.0,63,8,367.36
16317.0,119,3,447.22
16318.0,34,1,328.15
16319.0,217,1,404.4
16320.0,171,2,519.23
16321.0,71,5,74.73
16322.0,0,2,163.38
16323.0,195,1,207.5
16324.0,127,3,142.89
16325.0,46,3,198.08
16326.0,5,14,222.21
16327.0,13,6,640.7
16330.0,17,3,83.97
16332.0,27,7,227.6
16333.0,7,22,1210.31
16337.0,36,1,151.05
16338.0,156,1,214.8
16339.0,283,1,109.95
16340.0,106,1,549.07
16341.0,24,4,492.97
16342.0,74,4,80.6
16343.0,15,2,185.24
16344.0,157,1,101.1
16345.0,43,1,575.41
16347.0,10,2,443.82
16348.0,31,7,209.92
16349.0,290,1,53.5
16350.0,20,4,279.12
16351.0,332,1,153.9
16352.0,17,2,247.22
16353.0,3,23,290.25
16354.0,62,2,197.9
16356.0,197,3,70.59
16357.0,32,3,219.63
16358.0,0,4,506.88
16359.0,6,9,194.55
16360.0,4,6,585.42
16361.0,9,4,224.16
16362.0,31,5,146.95
16363.0,52,1,109.36
16364.0,11,2,353.52
16365.0,17,9,171.16
16366.0,18,1,327.3
16367.0,36,2,402.24
16368.0,1,2,248.72
16369.0,17,3,517.89
16370.0,81,4,330.14
16372.0,32,2,183.96
16374.0,65,2,236.52
16376.0,8,2,493.5
16377.0,266,1,676.2
16378.0,246,3,120.98
16379.0,3,4,539.35
16380.0,60,1,1780.59
16383.0,74,2,334.18
16384.0,89,2,292.25
16385.0,59,3,185.3
16386.0,28,2,158.6
16387.0,322,1,94.36
16389.0,52,4,345.52
16392.0,269,1,221.19
16393.0,1,13,234.32
16394.0,56,5,311.07
16395.0,60,5,297.38
16398.0,153,2,852.9
16399.0,18,2,204.28
16400.0,94,1,303.93
16401.0,0,12,341.53
16402.0,264,2,149.8
16403.0,311,1,177.5
16404.0,69,1,443.05
16405.0,301,2,83.62
16406.0,18,1,163.07
16407.0,12,10,212.69
16409.0,35,5,405.78
16411.0,18,2,107.32
16412.0,53,1,151.83
16413.0,56,1,262.2
16414.0,21,2,63.12
16415.0,43,1,210.35
16416.0,26,3,350.47
16418.0,44,3,225.09
16419.0,112,6,162.04
16422.0,16,51,680.09
16423.0,24,1,346.12
16424.0,190,1,133.56
16425.0,301,1,302.7
16426.0,1,10,190.82
16427.0,262,2,120.53
16429.0,105,1,284.55
16430.0,56,1,300.85
16431.0,212,3,214.27
16432.0,63,1,287.4
16433.0,27,1,184.26
16434.0,28,7,217.46
16438.0,5,5,159.67
16440.0,7,5,728.13
16441.0,66,2,190.6
16442.0,1,3,205.6
16444.0,45,4,163.67
16445.0,33,1,230.51
16446.0,0,2,84236.25
16447.0,135,1,259.01
16448.0,197,1,188.89
16449.0,197,2,353.84
16450.0,149,1,311.92
16451.0,87,1,266.97
16454.0,44,2,3.45
16455.0,63,7,263.03
16456.0,98,5,431.67
16457.0,217,1,208.36
16458.0,2,18,193.49
16460.0,27,3,271.57
16461.0,177,1,151.42
16462.0,73,3,45.33
16463.0,20,4,355.6
16464.0,19,3,438.23
16466.0,33,7,229.07
16468.0,73,1,74.9
16469.0,23,4,162.61
16470.0,51,4,190.6
16471.0,274,1,223.95
16473.0,164,3,105.37
16474.0,6,7,267.36
16475.0,87,4,136.07
16477.0,63,7,356.35
16478.0,24,3,110.33
16479.0,9,2,150.42
16480.0,75,1,769.29
16482.0,15,1,220.62
16483.0,191,1,139.35
16484.0,173,2,202.15
16485.0,76,1,363.65
16488.0,32,3,166.27
16491.0,46,1,731.5
16493.0,79,4,337.91
16494.0,296,1,826.53
16495.0,2,3,228.14
16496.0,8,3,533.17
16497.0,49,6,494.28
16498.0,160,2,50.48
16499.0,359,2,182.72
16500.0,4,6,66.81
16503.0,106,4,357.98
16504.0,24,1,484.38
16505.0,31,1,777.6
16506.0,19,2,45.15
16509.0,296,1,363.7
16510.0,371,1,248.1
16511.0,21,3,316.75
16513.0,4,4,218.65
16515.0,51,5,325.43
16516.0,29,1,101.7
16517.0,276,1,162.7
16518.0,60,2,242.16
16519.0,24,2,107.54
16520.0,185,3,348.86
16523.0,1,21,448.5
16525.0,1,26,501.06
16526.0,171,1,290.36
16527.0,80,1,228.06
16528.0,3,1,244.41
16529.0,189,1,455.25
16531.0,21,7,177.8
16532.0,17,3,2249.6
16533.0,18,3,365.19
16535.0,4,1,593.75
16536.0,109,1,548.97
16539.0,2,4,347.2
16542.0,53,1,119.62
16545.0,164,1,339.3
16546.0,290,2,393.58
16549.0,9,10,415.46
16550.0,108,5,459.79
16551.0,95,3,307.37
16552.0,242,2,189.86
16553.0,162,12,476.65
16554.0,41,3,279.03
16555.0,34,2,142.94
16556.0,66,7,473.4
16557.0,23,2,140.93
16558.0,0,20,416.92
16560.0,26,2,420.7
16561.0,5,2,255.56
16563.0,53,1,1077.74
16565.0,363,1,173.7
16566.0,14,5,122.93
16567.0,193,2,432.8
16569.0,2,1,124.2
16570.0,14,10,373.84
16571.0,26,3,473.9
16572.0,126,3,336.53
16573.0,84,2,331.8
16574.0,70,1,451.44
16581.0,182,1,105.84
16582.0,112,1,313.62
16583.0,373,1,233.45
16584.0,79,2,468.04
16586.0,248,1,463.95
16587.0,231,1,225.15
16589.0,70,3,153.08
16591.0,68,1,213.5
16592.0,3,16,257.1
16593.0,50,3,110.01
16594.0,74,1,181.09
16595.0,60,1,360.16
16596.0,15,2,125.08
16597.0,3,1,90.04
16598.0,285,1,145.05
16600.0,3,6,135.59
16601.0,40,1,244.8
16602.0,35,1,528.08
16603.0,74,2,241.24
16607.0,17,14,239.12
16609.0,14,7,784.78
16610.0,218,1,75.66
16611.0,185,1,129.49
16612.0,32,4,296.92
16613.0,69,1,618.59
16614.0,182,1,506.19
16616.0,14,2,250.21
16617.0,235,1,151.85
16618.0,30,5,529.52
16619.0,263,1,226.21
16620.0,3,2,89.48
16621.0,51,4,203.37
16623.0,245,1,129.45
16624.0,80,2,405.28
16625.0,274,1,333.08
16626.0,0,17,259.59
16627.0,78,1,322.8
16628.0,29,5,437.61
16629.0,73,2,208.86
16633.0,16,6,480.52
16634.0,222,2,108.95
16637.0,31,4,288.62
16638.0,22,10,168.07
16639.0,30,3,419.17
16641.0,105,1,231.1
16642.0,4,2,344.16
16643.0,245,1,487.51
16644.0,177,2,416.89
16647.0,169,2,107.03
16648.0,42,1,290.66
16650.0,71,1,518.42
16652.0,58,7,967.71
16653.0,15,2,606.33
16654.0,140,4,150.32
16655.0,17,6,632.42
16656.0,21,15,575.05
16657.0,9,4,233.4
16658.0,367,1,123.24
16659.0,188,1,39.12
16660.0,15,4,316.91
16665.0,361,1,135.4
16666.0,18,1,118.98
16667.0,67,2,285.06
16668.0,14,6,51.12
16669.0,23,3,458.29
16670.0,16,11,372.35
16671.0,27,3,564.09
16672.0,1,20,406.75
16674.0,54,2,159.8
16676.0,33,4,398.03
16678.0,2,12,259.17
16679.0,365,1,129.75
16680.0,42,1,183.7
16681.0,72,6,295.06
16682.0,4,5,205.6
16684.0,3,28,2380.48
16685.0,60,2,162.12
16686.0,46,7,437.55
16688.0,0,4,315.21
16689.0,75,2,211.3
16690.0,71,2,112.79
16692.0,255,2,638.0
16693.0,68,2,241.0
16696.0,134,4,164.48
16697.0,240,1,112.75
16698.0,226,2,999.0
16700.0,8,13,390.5
16701.0,8,13,415.25
16705.0,0,20,701.75
16706.0,36,3,177.12
16708.0,45,1,656.63
16709.0,84,5,605.97
16710.0,18,10,248.3
16711.0,2,5,330.21
16712.0,8,11,331.4
16713.0,18,15,461.54
16714.0,218,3,387.18
16715.0,77,1,301.72
16716.0,266,2,450.6
16717.0,23,6,643.06
16718.0,368,1,623.75
16719.0,14,7,255.77
16720.0,25,1,155.24
16721.0,261,1,292.47
16722.0,16,13,363.91
16723.0,90,2,294.58
16725.0,301,7,111.57
16726.0,25,5,276.4
16727.0,363,1,272.82
